C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_305.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_305.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_305.jpg,0,1,0,7.22307
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_398.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_398.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_398.jpg,0,1,0,8.129084
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_489.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_489.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_489.jpg,0,1,0,9.254602
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_576.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_576.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_576.jpg,0,1,0,10.14721
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_671.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_671.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_671.jpg,-0.25,1,0,11.23375
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_780.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_780.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_780.jpg,0,1,0,11.92978
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_878.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_878.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_878.jpg,-0.1,1,0,13.16636
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_24_953.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_24_953.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_24_953.jpg,-0.35,1,0,14.00404
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_049.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_049.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_049.jpg,-0.6000001,1,0,15.2481
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_159.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_159.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_159.jpg,0,1,0,16.04415
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_269.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_269.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_269.jpg,0,1,0,17.21695
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_369.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_369.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_369.jpg,-0.15,1,0,18.43395
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_456.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_456.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_456.jpg,0,1,0,19.22197
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_532.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_532.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_532.jpg,0,1,0,20.02202
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_607.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_607.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_607.jpg,0,1,0,20.8166
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_685.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_685.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_685.jpg,-0.1,1,0,21.60224
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_755.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_755.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_755.jpg,-0.25,1,0,22.12424
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_834.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_834.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_834.jpg,-0.45,1,0,22.83118
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_25_930.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_25_930.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_25_930.jpg,-0.7,1,0,23.60479
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_023.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_023.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_023.jpg,0,1,0,24.31489
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_119.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_119.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_119.jpg,-0.25,1,0,25.27046
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_208.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_208.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_208.jpg,-0.5000001,1,0,26.12679
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_305.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_305.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_305.jpg,0,1,0,26.95542
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_404.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_404.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_404.jpg,0,1,0,27.87604
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_499.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_499.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_499.jpg,0,1,0,28.61748
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_591.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_591.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_591.jpg,0,1,0,29.53768
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_678.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_678.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_678.jpg,0,1,0,30.1869
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_762.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_762.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_762.jpg,0,1,0,30.19025
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_853.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_853.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_853.jpg,0,1,0,30.18939
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_26_953.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_26_953.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_26_953.jpg,-0.25,1,0,30.17479
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_041.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_041.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_041.jpg,-0.45,1,0,30.15143
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_145.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_145.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_145.jpg,-0.7500002,1,0,30.11462
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_229.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_229.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_229.jpg,0,1,0,30.1815
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_374.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_374.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_374.jpg,0,1,0,30.19005
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_471.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_471.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_471.jpg,-0.15,1,0,30.18658
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_587.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_587.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_587.jpg,0,1,0,30.18926
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_698.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_698.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_698.jpg,0,1,0,30.19025
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_790.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_790.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_790.jpg,0.1,1,0,30.18689
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_889.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_889.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_889.jpg,0.35,1,0,30.16259
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_27_980.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_27_980.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_27_980.jpg,0,1,0,30.18944
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_085.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_085.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_085.jpg,0,1,0,30.1905
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_182.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_182.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_182.jpg,0,1,0,30.19031
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_278.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_278.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_278.jpg,-0.25,1,0,30.1739
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_373.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_373.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_373.jpg,0,1,0,30.1893
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_477.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_477.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_477.jpg,0,1,0,30.18978
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_581.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_581.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_581.jpg,-0.1,1,0,30.18898
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_674.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_674.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_674.jpg,0,1,0,30.19029
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_768.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_768.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_768.jpg,0,1,0,30.1903
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_870.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_870.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_870.jpg,-0.15,1,0,30.18454
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_28_958.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_28_958.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_28_958.jpg,-0.35,1,0,30.16377
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_051.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_051.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_051.jpg,0,1,0,30.18649
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_142.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_142.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_142.jpg,0,1,0,30.1894
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_243.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_243.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_243.jpg,-0.1,1,0,30.18918
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_345.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_345.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_345.jpg,0,1,0,30.18944
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_451.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_451.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_451.jpg,0,1,0,30.19024
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_550.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_550.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_550.jpg,0,1,0,30.1903
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_666.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_666.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_666.jpg,-0.15,1,0,30.18456
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_761.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_761.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_761.jpg,-0.35,1,0,30.16377
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_848.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_848.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_848.jpg,0,1,0,30.18954
C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\center_2019_11_29_07_27_29_946.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\left_2019_11_29_07_27_29_946.jpg,C:\Users\Vi20099740\Udacity\project4_Behavioral Clonning\video_simulator\IMG\right_2019_11_29_07_27_29_946.jpg,-0.15,1,0,30.18642
